campaign_id,title,edge_family,definition_path,authored_status,authored_decision,governance_contract_version,lifecycle_state,lifecycle_reason,variant_count,attempt_count,run_count,latest_updated_at
nq_treasury_rate_shock_intraday,NQ Treasury Rate Shock Intraday,,research/campaigns/archive/nq_treasury_rate_shock_intraday/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_treasury_term_premium_state,NQ Treasury Term Premium State,treasury_term_premium_state,research/campaigns/archive/nq_treasury_term_premium_state/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_trend_filtered_mes_participation_crowding,NQ trend-filtered MES participation crowding reversion,,research/campaigns/archive/nq_trend_filtered_mes_participation_crowding/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_turn_of_month_seasonality,NQ Turn-of-Month Seasonality,,research/campaigns/archive/nq_turn_of_month_seasonality/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_turn_of_year_effect,NQ Turn Of Year Effect,,research/campaigns/archive/nq_turn_of_year_effect/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_turnaround_tuesday_reversal,NQ Turnaround Tuesday Reversal,,research/campaigns/archive/nq_turnaround_tuesday_reversal/campaign.yaml,completed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_usdjpy_safe_haven_spillover,NQ USDJPY safe-haven spillover,usdjpy_safe_haven_carry_unwind_spillover,research/campaigns/archive/nq_usdjpy_safe_haven_spillover/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_variance_ratio_orderflow_regime,NQ variance-ratio serial-dependence regime with aggregate orderflow confirmation,,research/campaigns/archive/nq_variance_ratio_orderflow_regime/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_variance_risk_premium_intraday,,,research/campaigns/archive/nq_variance_risk_premium_intraday/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_vix_expiration_pressure,NQ VIX Expiration Settlement Pressure,,research/campaigns/archive/nq_vix_expiration_pressure/campaign.yaml,,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_vix_pressure_orderflow_confirmation,NQ VIX Pressure With Completed Orderflow Confirmation,lagged_vix_pressure_nq_orderflow_confirmation,research/campaigns/archive/nq_vix_pressure_orderflow_confirmation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_vix_term_structure_orderflow_pullback,NQ VIX Term-Structure State With VWAP/Orderflow Pullback Confirmation,,research/campaigns/archive/nq_vix_term_structure_orderflow_pullback/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_volatility_filtered_intraday_momentum_priority,NQ Volatility-Filtered Intraday Momentum Priority,volatility_conditioned_nq_intraday_momentum,research/campaigns/archive/nq_volatility_filtered_intraday_momentum_priority/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,6,0,
nq_volatility_managed_intraday_premium,NQ Volatility Managed Intraday Premium,,research/campaigns/archive/nq_volatility_managed_intraday_premium/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_volume_shock_liquidity_reversal,NQ Volume-Shock Liquidity Reversal,,research/campaigns/archive/nq_volume_shock_liquidity_reversal/campaign.yaml,completed_failed,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_vpin_toxicity_continuation,NQ VPIN Toxicity Continuation,,research/campaigns/archive/nq_vpin_toxicity_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_vvix_tail_risk_intraday,NQ VVIX Tail Risk Intraday,,research/campaigns/archive/nq_vvix_tail_risk_intraday/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_vwap_deviation_orderflow_reversion,NQ VWAP Deviation Orderflow Reversion,vwap_deviation_orderflow_reversion,research/campaigns/archive/nq_vwap_deviation_orderflow_reversion/campaign.yaml,completed_failed_density,FAIL,0,closed,authored or generated campaign decision is terminal FAIL,5,0,0,
nq_vwap_pullback_continuation,NQ VWAP Pullback Continuation,nq_vwap_pullback_continuation,research/campaigns/archive/nq_vwap_pullback_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
nq_wide_range_orderflow_continuation,NQ wide-range bar continuation with aggregate orderflow confirmation,wide_range_orderflow_continuation,research/campaigns/archive/nq_wide_range_orderflow_continuation/campaign.yaml,,,0,review_queue,historical terminal verdicts are soft-archived because mechanics were not manually reviewed,5,5,0,
