timestamp,campaign_id,variant_id,instrument,timeframe,edge,variant_mechanic,parameter_space,data_scope,config_path,report_path,stage,result,decision,failure_reason,rescue_attempt
2026-07-07T13:44:51+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_21,ES,3m+SCID-record execution,Trader Yush short LVN no-market structural-target third-window check,"Frozen third-window rerun of yush_trend_21 after weak-positive run57 and stronger-positive but failed run61. Mechanics unchanged: risk-capped Model 2 short LVN pullback entry with min_trend_move_ticks=8, max_signal_risk_points=6.0, any AOI confluence set containing market_level rejected, sweep_extreme stop with two-tick offset, signal_price structural downside target with 3R fallback and 1R minimum target distance, one signal per session, and 15:53 flatten timing.",fixed_config_poc_no_grid,"Next contiguous ES window 2025-09-01..2026-02-28 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_21_short_lvn_no_market_structural_forward_run62/yush_trend_21/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_21/ES/run62_6mo_short_lvn_no_market_structural_forward_unseen/core/metrics.json,short_lvn_no_market_structural_target_forward_6mo_unseen_check,failed,FAIL,"No-market short LVN third-window check failed and rejects the branch as a staged candidate despite positive net: total_trades=63, trades_per_year=130.01882279709238, net_profit=760.0, profit_factor=1.081566943922726, expectancy_r=-0.02268843465167073, max_drawdown=1747.5, MAR=0.9034111318663363, win_rate=0.2698412698412698, average_trade=12.063492063492063, max_consecutive_losses=8, best_day=882.5, best_day_concentration=1.1611842105263157, positive_month_rate=0.6666666666666666, apex_rule_violations=0. All 63 trades were short; exit_reason counts were stop=46 and target=17. Monthly net was 2025-09=-945.0, 2025-10=495.0, 2025-11=332.5, 2025-12=927.5, 2026-01=-647.5, 2026-02=597.5. Hour split was 10 ET=2110.0 on 33 trades, 11 ET=770.0 on 16 trades, 12 ET=-875.0 on 5 trades, 13 ET=-910.0 on 7 trades, and 14 ET=-335.0 on 2 trades. Confluence split was volume_profile,delta_activity=977.5 on 62 trades and volume_profile,big_trades,delta_activity=-217.5 on 1 trade. Validation checks were 1513 PASS and 2 WARNING same_bar_ambiguity_flagged, with exit_audits engine_exit_matches_path=true for 63/63 and two same_bar_resolved_by_tick_path flags. Positive net is rejected because PF < 1.2, expectancy_r < 0.03, win rate < 0.4, best-day concentration > 0.4, and validation is not perfectly clean.",goal_continuation_yush_trend_21_third_window_check
2026-07-07T13:49:50+08:00,es_video_aoi_lvn_orderflow_playbook,yush_range_3,ES,3m+SCID-record execution,Trader Yush range sweep absorption/initiation with fixed exits,"User-requested current checkout rerun of yush_range_3. Mechanics allow either absorption or initiation on a 4-tick delta bucket with maintained 3-second hold, use 1-tick developing volume-profile buckets, keep the yush_range_2 0.5 ATR value-edge proximity and 09:30-11:30 ET flat-only entries, and use fixed 5-point stop and fixed 10-point target from actual simulated entry.",fixed_config_poc_no_grid,"Latest local ES video/VAP cache month 2026-05-01..2026-05-29 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_range_3_poc_run14/yush_range_3/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_range_3/ES/run14_poc/core/metrics.json,current_checkout_yush_range_3_poc_refresh,failed,FAIL,"Refreshed yush_range_3 POC failed: total_trades=2, trades_per_year=36.45352190050423, net_profit=-535.0, profit_factor=0.0, expectancy_r=-1.05, max_drawdown=535.0, MAR=-17.677472761464028, win_rate=0.0, average_trade=-267.5, max_consecutive_losses=2, positive_month_rate=0.0, apex_rule_violations=0. Both trades stopped out and both generated trades used absorption confirmation; initiation was enabled but produced no fills in this month. Stop distance from actual entry was exactly 5.0 points and target distance was exactly 10.0 points for both trades. Validation checks were 49 PASS and exit_audits engine_exit_matches_path=true for 2/2 with no warning flags.",user_requested_yush_range_3_refresh_20260707_1349
2026-07-07T14:08:53+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_24,ES,3m+SCID-record execution,Trader Yush short LVN no-market cost-adjusted 1R diagnostic,"Trade-management falsification of yush_trend_21. Entry keeps the no-market risk-capped Model 2 short LVN pullback mechanics with min_trend_move_ticks=8, max_signal_risk_points=6.0, forbidden_aoi_criteria=[market_level], sweep_extreme stop, and one signal per session. Take-profit changes from signal_price structural target to cost_adjusted_fixed_r target_r_multiple=1.0.",fixed_config_poc_no_grid,"Older contiguous ES window 2024-09-01..2025-02-28 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_24_short_lvn_no_market_cost_adjusted_1r_run63/yush_trend_24/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_24/ES/run63_6mo_short_lvn_no_market_cost_adjusted_1r_older_unseen/core/metrics.json,short_lvn_no_market_cost_adjusted_1r_older_6mo_unseen_check,failed,FAIL,"No-market cost-adjusted 1R short LVN check failed: total_trades=72, trades_per_year=147.6048451871823, net_profit=-1722.5, profit_factor=0.7963947990543735, expectancy_r=-0.15427223006366678, max_drawdown=3807.5, MAR=-0.9308869936948521, win_rate=0.4166666666666667, average_trade=-23.92361111111111, max_consecutive_losses=11, positive_month_rate=0.3333333333333333, apex_rule_violations=0. All 72 trades were short; exit_reason counts were stop=42 and target=30. Monthly net was 2024-09=1325.0, 2024-10=-587.5, 2024-11=-425.0, 2024-12=-1127.5, 2025-01=-1150.0, 2025-02=242.5. Confluence split was volume_profile,delta_activity=-1505.0 on 71 trades and volume_profile,big_trades,delta_activity=-217.5 on 1 trade. Validation checks were 1728 PASS and 3 WARNING including one duplicate tick timestamp warning and two same-bar ambiguity flags resolved by tick path; exit_audits engine_exit_matches_path=true for 72/72 and trade_log_mae_gt_risk=0/72. The cost-adjusted 1R target increased win rate versus structural-target yush_trend_21 but destroyed net expectancy and remains below PF/expectancy/MAR/monthly-stability gates with validation warnings.",goal_continuation_yush_trend_24_cost_adjusted_1r_diagnostic
2026-07-07T14:38:04+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_25,ES,3m+SCID-record execution,Trader Yush short LVN no-market multisignal structural-target diagnostic,"Session-cap falsification of yush_trend_21. Entry, stop, and target keep the no-market risk-capped Model 2 short LVN pullback mechanics with min_trend_move_ticks=8, max_signal_risk_points=6.0, forbidden_aoi_criteria=[market_level], sweep_extreme stop, and signal_price structural downside target with 3R fallback. Only max_signals_per_session changes from 1 to 3 while entries remain flat-only.",fixed_config_poc_no_grid,"Older contiguous ES window 2024-09-01..2025-02-28 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_25_short_lvn_no_market_multisignal_run64/yush_trend_25/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_25/ES/run64_6mo_short_lvn_no_market_multisignal_older_unseen/core/metrics.json,short_lvn_no_market_multisignal_older_6mo_unseen_check,failed,FAIL,"No-market multisignal short LVN structural-target check failed despite barely positive net: total_trades=143, trades_per_year=293.12757017651444, net_profit=335.0, profit_factor=1.0166770379589296, expectancy_r=0.06497802105734587, max_drawdown=6530.0, MAR=0.10816320226536734, win_rate=0.3006993006993007, average_trade=2.3426573426573425, max_consecutive_losses=10, best_day=1465.0, best_day_concentration=4.373134328358209, positive_month_rate=0.5, apex_rule_violations=0. All 143 trades were short; exit_reason counts were stop=100 and target=43. Monthly net was 2024-09=1312.5, 2024-10=2042.5, 2024-11=-172.5, 2024-12=-3085.0, 2025-01=-1312.5, 2025-02=1550.0. Confluence split was volume_profile,delta_activity=832.5 on 141 trades and volume_profile,big_trades,delta_activity=-497.5 on 2 trades. Validation checks were 3432 PASS and 3 WARNING including one duplicate tick timestamp warning and two same-bar ambiguity flags resolved by tick path; exit_audits engine_exit_matches_path=true for 143/143 and trade_log_mae_gt_risk=0/143. Allowing multiple flat-only signals increased trade count but did not create robust economics; it remains below PF/MAR/win-rate/losing-streak/best-day-concentration gates with validation warnings.",goal_continuation_yush_trend_25_multisignal_diagnostic
2026-07-07T14:45:44+08:00,es_video_aoi_lvn_orderflow_playbook,yush_range_3,ES,3m+SCID-record execution,Trader Yush range sweep absorption/initiation with fixed exits,"User-requested yush_range_3 creation/current-refresh check. Mechanics allow either absorption or initiation on a 4-tick delta bucket with maintained 3-second hold, use 1-tick developing volume-profile buckets, keep the yush_range_2 0.5 ATR value-edge proximity and 09:30-11:30 ET flat-only entries, and use fixed 5-point stop and fixed 10-point target from actual simulated entry.",fixed_config_poc_no_grid,"Latest local ES video/VAP cache month 2026-05-01..2026-05-29 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_range_3_poc_run14/yush_range_3/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_range_3/ES/run14_poc/core/metrics.json,current_request_yush_range_3_poc_refresh_1445,failed,FAIL,"Refreshed yush_range_3 POC failed: total_trades=2, trades_per_year=36.45352190050423, net_profit=-535.0, profit_factor=0.0, expectancy_r=-1.05, max_drawdown=535.0, MAR=-17.677472761464028, win_rate=0.0, average_trade=-267.5, max_consecutive_losses=2, positive_month_rate=0.0, apex_rule_violations=0. Both trades stopped out and both generated trades used absorption confirmation; initiation was enabled but produced no fills in this month. Stop distance from actual entry was exactly 5.0 points and target distance was exactly 10.0 points for both trades. Validation checks were 49 PASS and exit_audits engine_exit_matches_path=true for 2/2 with no warning flags.",user_requested_yush_range_3_create_refresh_20260707_1445
2026-07-07T15:04:41+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_26,ES,3m+SCID-record execution,Trader Yush short LVN no-market min-target diagnostic,"Target-quality branch from yush_trend_21. Entry and stop keep the no-market risk-capped Model 2 short LVN pullback mechanics with min_trend_move_ticks=8, max_signal_risk_points=6.0, forbidden_aoi_criteria=[market_level], sweep_extreme stop, and one signal per session. Take-profit uses signal_price structural downside target only if it is at least 1.5R from entry; otherwise it falls back to 3R.",fixed_config_poc_no_grid,"Older contiguous ES window 2024-09-01..2025-02-28 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_26_short_lvn_no_market_min_target_15_run65/yush_trend_26/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_26/ES/run65_6mo_short_lvn_no_market_min_target15_older_unseen/core/metrics.json,short_lvn_no_market_min_target15_older_6mo_unseen_check,failed,FAIL,"No-market minimum-1.5R structural-target check failed despite improved positive net: total_trades=72, trades_per_year=147.6048451871823, net_profit=2677.5, profit_factor=1.2607108081791627, expectancy_r=0.20467659298639806, max_drawdown=3000.0, MAR=1.8854058088405476, win_rate=0.3194444444444444, average_trade=37.1875, max_consecutive_losses=11, best_day=920.0, best_day_concentration=0.34360410830999066, positive_month_rate=0.5, apex_rule_violations=0. All 72 trades were short; exit_reason counts were stop=49 and target=23. Monthly net was 2024-09=2400.0, 2024-10=-212.5, 2024-11=50.0, 2024-12=-1090.0, 2025-01=-325.0, 2025-02=1855.0. Hour split was 10 ET=-1427.5 on 38 trades, 11 ET=1717.5 on 14 trades, 12 ET=1210.0 on 8 trades, 13 ET=-480.0 on 6 trades, and 14 ET=1657.5 on 6 trades. Confluence split was volume_profile,delta_activity=2895.0 on 71 trades and volume_profile,big_trades,delta_activity=-217.5 on 1 trade. Validation checks were 1728 PASS and 1 WARNING duplicate tick timestamp, with exit_audits engine_exit_matches_path=true for 72/72 and trade_log_mae_gt_risk=0/72. This branch is rejected at core because win_rate < 0.4, max_consecutive_losses > 8, and validation is not perfectly clean even though PF, expectancy, MAR, best-day concentration, and positive-month-rate gates improved.",goal_continuation_yush_trend_26_min_target15_diagnostic
2026-07-07T15:20:01+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_27,ES,3m+SCID-record execution,Trader Yush short LVN no-market post-10am min-target diagnostic,"Result-informed timing falsification from yush_trend_26. Entry, stop, and target keep the no-market risk-capped Model 2 short LVN pullback mechanics with min_trend_move_ticks=8, max_signal_risk_points=6.0, forbidden_aoi_criteria=[market_level], sweep_extreme stop, one signal per session, and signal_price minimum-1.5R structural target with 3R fallback. Only the entry start time changes from 10:00 ET to 11:00 ET, tested on a separate later window.",fixed_config_poc_no_grid,"Separate later contiguous ES window 2025-03-01..2025-08-31 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_27_short_lvn_no_market_min_target15_post10_run66/yush_trend_27/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_27/ES/run66_6mo_short_lvn_no_market_min_target15_post10_later_unseen/core/metrics.json,short_lvn_no_market_min_target15_post10_later_6mo_unseen_check,failed,FAIL,"Post-10am no-market minimum-1.5R structural-target check failed on the separate later window: total_trades=45, trades_per_year=96.13359098326072, net_profit=-1262.5, profit_factor=0.8254407189768407, expectancy_r=-0.10431739031505714, max_drawdown=1532.5, MAR=-1.7546626486017947, win_rate=0.24444444444444444, average_trade=-28.055555555555557, max_consecutive_losses=6, best_day=845.0, positive_month_rate=0.3333333333333333, apex_rule_violations=0. All 45 trades were short; exit_reason counts were stop=34 and target=11. Monthly net was 2025-03=-942.5, 2025-04=625.0, 2025-05=-57.5, 2025-06=645.0, 2025-07=-277.5, 2025-08=-1255.0. Hour split after the filter was 11 ET=-460.0 on 22 trades, 12 ET=-477.5 on 8 trades, 13 ET=-127.5 on 8 trades, and 14 ET=-197.5 on 7 trades. Validation checks were 1081 PASS and 1 WARNING same_bar_ambiguity_flagged, with exit_audits engine_exit_matches_path=true for 45/45 and one same_bar_resolved_by_tick_path flag. The timing branch is rejected as sample-specific; excluding the 10 ET segment from the discovery window did not generalize.",goal_continuation_yush_trend_27_post10_timing_falsification
2026-07-07T15:38:00+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_26,ES,3m+SCID-record execution,Trader Yush short LVN no-market min-target frozen later-window check,"Frozen later-window rerun of yush_trend_26. Mechanics unchanged from run65: no-market risk-capped Model 2 short LVN pullback entry with min_trend_move_ticks=8, max_signal_risk_points=6.0, forbidden_aoi_criteria=[market_level], sweep_extreme stop, one signal per session, and signal_price minimum-1.5R structural target with 3R fallback.",fixed_config_poc_no_grid,"Separate later contiguous ES window 2025-03-01..2025-08-31 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_26_short_lvn_no_market_min_target_15_later_run67/yush_trend_26/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_26/ES/run67_6mo_short_lvn_no_market_min_target15_later_unseen/core/metrics.json,short_lvn_no_market_min_target15_later_6mo_unseen_check,failed,FAIL,"Frozen yush_trend_26 later-window check failed and rejects the stronger older-window result as non-robust: total_trades=58, trades_per_year=118.46132141947032, net_profit=260.0, profit_factor=1.0289935879565095, expectancy_r=0.06885643869624411, max_drawdown=1620.0, MAR=0.329521829586043, win_rate=0.29310344827586204, average_trade=4.482758620689655, max_consecutive_losses=6, best_day=920.0, best_day_concentration=3.5384615384615383, positive_month_rate=0.6666666666666666, apex_rule_violations=0. All 58 trades were short; exit_reason counts were stop=41 and target=17. Monthly net was 2025-03=90.0, 2025-04=-622.5, 2025-05=755.0, 2025-06=135.0, 2025-07=-1220.0, 2025-08=1122.5. Hour split was 10 ET=1425.0 on 30 trades, 11 ET=-797.5 on 12 trades, 12 ET=45.0 on 6 trades, 13 ET=-650.0 on 5 trades, and 14 ET=237.5 on 5 trades. Validation checks were 1393 PASS and 2 WARNING same_bar_ambiguity_flagged, with exit_audits engine_exit_matches_path=true for 58/58 and two same_bar_resolved_by_tick_path flags. The branch remains below PF/MAR/win-rate/best-day-concentration gates with validation warnings.",goal_continuation_yush_trend_26_frozen_later_window_check
2026-07-07T15:59:30+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_28,ES,3m+SCID-record execution,Trader Yush short LVN no-market high-risk min-target diagnostic,"Result-informed high-risk pullback branch from yush_trend_26 risk-band diagnostics. Entry, stop, and target keep the no-market Model 2 short LVN pullback mechanics with forbidden_aoi_criteria=[market_level], sweep_extreme stop, one signal per session, and signal_price minimum-1.5R structural target with 3R fallback. Entry additionally requires known signal risk between 5.0 and 6.0 ES points.",fixed_config_poc_no_grid,"Separate forward contiguous ES window 2025-09-01..2026-02-28 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_28_short_lvn_no_market_high_risk_min_target15_run68/yush_trend_28/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_28/ES/run68_6mo_short_lvn_no_market_high_risk_min_target15_forward_unseen/core/metrics.json,short_lvn_no_market_high_risk_min_target15_forward_6mo_unseen_check,failed,FAIL,"High-risk no-market minimum-1.5R structural-target check failed on the forward window despite clean validation: total_trades=57, trades_per_year=117.63622693849523, net_profit=77.5, profit_factor=1.0064596790998124, expectancy_r=0.006160212784926752, max_drawdown=2067.5, MAR=0.07754869266081496, win_rate=0.2631578947368421, average_trade=1.3596491228070176, max_consecutive_losses=5, best_day=920.0, best_day_concentration=11.870967741935484, positive_month_rate=0.6666666666666666, apex_rule_violations=0. All 57 trades were short; exit_reason counts were stop=42 and target=15. Monthly net was 2025-09=-1465.0, 2025-10=742.5, 2025-11=350.0, 2025-12=-630.0, 2026-01=182.5, 2026-02=897.5. Hour split was 10 ET=2587.5 on 25 trades, 11 ET=-520.0 on 14 trades, 12 ET=-400.0 on 5 trades, 13 ET=-712.5 on 10 trades, and 14 ET=-597.5 on 2 trades. Validation checks were 1369 PASS with exit_audits engine_exit_matches_path=true for 57/57 and trade_log_mae_gt_risk=0/57. The high-risk pullback slice is rejected because PF, expectancy, MAR, win rate, and best-day concentration all fail robustness gates.",goal_continuation_yush_trend_28_high_risk_pullback_forward_check
2026-07-07T16:07:32+08:00,es_video_aoi_lvn_orderflow_playbook,yush_range_3,ES,3m+SCID-record execution,Trader Yush range sweep absorption/initiation with fixed exits,"Current-request refresh of yush_range_3. Mechanics allow either absorption or initiation on a 4-tick delta bucket with maintained 3-second hold, use 1-tick developing volume-profile buckets, keep the yush_range_2 0.5 ATR value-edge proximity and 09:30-11:30 ET flat-only entries, and use fixed 5-point stop and fixed 10-point target from actual simulated entry.",fixed_config_poc_no_grid,"Latest local ES video/VAP cache month 2026-05-01..2026-05-29 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_range_3_poc_run14/yush_range_3/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_range_3/ES/run14_poc/core/metrics.json,current_request_yush_range_3_poc_refresh_1607,failed,FAIL,"Refreshed yush_range_3 POC failed: total_trades=2, trades_per_year=36.45352190050423, net_profit=-535.0, profit_factor=0.0, expectancy_r=-1.05, max_drawdown=535.0, MAR=-17.677472761464028, win_rate=0.0, average_trade=-267.5, max_consecutive_losses=2, positive_month_rate=0.0, apex_rule_violations=0. Both trades stopped out and both generated trades used absorption confirmation; initiation was enabled but produced no fills in this month. Stop distance from actual entry was exactly 5.0 points and target distance was exactly 10.0 points for both trades. Validation checks were 49 PASS and exit_audits engine_exit_matches_path=true for 2/2 with no warning flags.",user_requested_yush_range_3_refresh_20260707_1607
2026-07-07T16:18:58+08:00,es_video_aoi_lvn_orderflow_playbook,yush_trend_29,ES,3m+SCID-record execution,Trader Yush short LVN no-market high-risk 10ET min-target diagnostic,"Result-informed timing falsification from yush_trend_28. Entry, stop, and target keep the no-market high-risk Model 2 short LVN pullback mechanics with forbidden_aoi_criteria=[market_level], known signal risk between 5.0 and 6.0 ES points, sweep_extreme stop, one signal per session, and signal_price minimum-1.5R structural target with 3R fallback. Only entry timing is restricted to 10:00:00-10:59:59 ET.",fixed_config_poc_no_grid,"Separate later contiguous ES window 2026-03-01..2026-05-29 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing and AOI/orderflow conditions are reconstructed from replayed records.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_trend_29_short_lvn_no_market_high_risk_10et_min_target15_run69/yush_trend_29/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_trend_29/ES/run69_3mo_short_lvn_no_market_high_risk_10et_min_target15_holdout/core/metrics.json,short_lvn_no_market_high_risk_10et_min_target15_3mo_holdout_check,failed,FAIL,"10ET high-risk no-market minimum-1.5R structural-target check failed decisively: total_trades=13, trades_per_year=61.69164757780539, net_profit=-1727.5, profit_factor=0.47130833970925784, expectancy_r=-0.42990190968451836, max_drawdown=2390.0, MAR=-3.3568678514595205, win_rate=0.15384615384615385, average_trade=-132.8846153846154, max_consecutive_losses=8, best_day=770.0, positive_month_rate=0.3333333333333333, apex_rule_violations=0. All 13 trades were short and entered during 10 ET; exit_reason counts were stop=11 and target=2. Monthly net was 2026-03=-2390.0, 2026-04=1260.0, 2026-05=-597.5. Confluence split was volume_profile,delta_activity=-1727.5 on 13 trades. Validation checks were 313 PASS with exit_audits engine_exit_matches_path=true for 13/13, no warning flags, and trade_log_mae_gt_risk=0/13. The 10 ET high-risk slice is rejected because PF, net, expectancy, MAR, win rate, and positive-month-rate fail gates despite clean validation.",goal_continuation_yush_trend_29_10et_high_risk_holdout_check
2026-07-07T16:44:54+08:00,es_video_aoi_lvn_orderflow_playbook,yush_range_20,ES,3m+SCID-record execution,Trader Yush PDL reclaim compact-risk fixed-dollar scalp diagnostic,"PDL reclaim-failure compact-risk scalp branch from yush_range_17. Entry keeps short-only PDL sweep, positive 1-point delta bucket >=300, three-second hold below the bucket, entry within 2 ATR of PDL, bucket-edge stop, and known signal risk <=4.0 ES points. Take-profit changes from 1R to fixed $100 gross per contract, equivalent to 2.0 ES points before costs.",fixed_config_poc_no_grid,"Latest local ES window 2026-03-01..2026-05-29 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_range_20_pdl_reclaim_riskcap_fixed100_run70/yush_range_20/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_range_20/ES/run70_3mo_pdl_reclaim_riskcap_fixed100_holdout/core/metrics.json,pdl_reclaim_riskcap_fixed100_latest_3mo_poc,failed,FAIL,"Latest-window POC was positive but fail-closed: total_trades=17, trades_per_year=73.03539226504395, net_profit=440.0, profit_factor=1.6956521739130435, expectancy_r=0.27399534337250603, max_drawdown=337.5, MAR=5.643586892543596, win_rate=0.7647058823529411, average_trade=25.88235294117647, max_consecutive_losses=1, best_day=82.5, best_day_concentration=0.1875, positive_month_rate=1.0, apex_rule_violations=0. All 17 trades were short PDL absorption-confirmed; exit_reason counts were target=13 and stop=4. Monthly net was 2026-03=222.5, 2026-04=100.0, 2026-05=117.5. Target distance was exactly 2.0 points and trade_log_mae_gt_risk=0/17. Validation checks were 409 PASS and 8 WARNING same_bar_ambiguity_flagged with exit_audits engine_exit_matches_path=true for 17/17. Because validation is not warning-free and this exact scalp target is tested after related PDL diagnostics, this is not a candidate pass.",goal_continuation_yush_range_20_fixed100_latest_poc
2026-07-07T16:44:54+08:00,es_video_aoi_lvn_orderflow_playbook,yush_range_20,ES,3m+SCID-record execution,Trader Yush PDL reclaim compact-risk fixed-dollar scalp frozen check,"Frozen yush_range_20 mechanics from run70: short-only PDL sweep, positive 1-point delta bucket >=300, three-second hold below the bucket, entry within 2 ATR of PDL, bucket-edge stop, known signal risk <=4.0 ES points, and fixed $100 gross per-contract target.",fixed_config_poc_no_grid,"Separate older ES window 2024-09-01..2025-02-28 RTH, with close-only Sierra SCID-record replay and validation export; SCID records are not exchange MBO sequencing.",campaigns/es_video_aoi_lvn_orderflow_playbook/rescue_attempts/user_yush_range_20_pdl_reclaim_riskcap_fixed100_older_run71/yush_range_20/config.yaml,backtest-campaigns/es_video_aoi_lvn_orderflow_playbook/yush_range_20/ES/run71_6mo_pdl_reclaim_riskcap_fixed100_older_unseen/core/metrics.json,pdl_reclaim_riskcap_fixed100_older_6mo_frozen_check,failed,FAIL,"Frozen older-window check failed and rejects the run70 positive POC as non-robust: total_trades=32, trades_per_year=65.65158104797723, net_profit=-660.0, profit_factor=0.68, expectancy_r=-0.15224592860162717, max_drawdown=1065.0, MAR=-1.2694738373797725, win_rate=0.53125, average_trade=-20.625, max_consecutive_losses=6, best_day=82.5, positive_month_rate=0.3333333333333333, apex_rule_violations=0. Exit_reason counts were target=17 and stop=15. Monthly net was 2024-09=-260.0, 2024-10=-12.5, 2024-11=-25.0, 2024-12=-650.0, 2025-01=247.5, 2025-02=40.0. Target distance was exactly 2.0 points and trade_log_mae_gt_risk=0/32. Validation checks were 769 PASS and 13 WARNING same_bar_ambiguity_flagged with exit_audits engine_exit_matches_path=true for 32/32. The fixed-dollar PDL scalp is rejected because the frozen older check fails net/PF/expectancy/MAR/month stability and has validation warnings.",goal_continuation_yush_range_20_fixed100_older_frozen_check
